vehicle_id,date,soh,soc,avg_temperature_c,charge_cycles_total,depth_of_discharge_pct,fast_charge_events_count,avg_charge_cap_pct
EV016,2025-07-04,99.76,33.93,18.01,8.09,44.98,3,73.34
EV016,2025-07-05,99.71,79.46,24.53,9.71,41.88,2,80.85
EV016,2025-07-06,99.66,22.16,26.24,11.75,48.4,2,76.4
EV016,2025-07-07,99.61,43.7,27.75,13.67,45.99,4,73.44
EV016,2025-07-08,99.57,57.98,32.96,15.14,27.8,2,75.88
EV016,2025-07-09,99.54,70.6,30.41,17.07,61.31,1,72.86
EV016,2025-07-10,99.5,54.01,26.74,18.44,45.39,2,69.44
EV016,2025-07-11,99.41,53.55,40.67,20.85,40.58,2,71.66
EV016,2025-07-12,99.36,43.32,28.52,22.86,23.02,2,73.53
EV016,2025-07-13,99.29,62.74,38.77,24.68,44.29,3,72.88
EV016,2025-07-14,99.25,69.93,33.07,26.27,58.14,2,76.2
EV016,2025-07-15,99.22,44.82,34.6,27.7,32.39,3,76.35
EV016,2025-07-16,99.18,49.13,26.31,29.96,40.25,1,79.56
EV016,2025-07-17,99.13,38.9,29.45,31.85,34.18,2,79.83
EV016,2025-07-18,99.07,54.17,20.79,34.16,37.51,3,74.76
EV016,2025-07-19,99.01,26.08,20.32,36.41,34.92,2,76.86
EV016,2025-07-20,98.97,41.75,22.16,38.08,43.07,2,72.17
EV016,2025-07-21,98.91,60.29,41.36,39.85,34.46,2,73.73
EV016,2025-07-22,98.85,74.36,32.98,42.01,47.37,3,81.6
EV016,2025-07-23,98.82,76.78,28.95,43.39,41.78,2,77.77
EV016,2025-07-24,98.76,28.28,25.05,45.63,43.17,3,72.11
EV016,2025-07-25,98.72,38.56,34.85,47.59,40.81,2,69.21
EV016,2025-07-26,98.67,39.82,32.27,49.79,37.78,4,74.49
EV016,2025-07-27,98.61,24.09,45.0,51.74,49.19,1,76.89
EV016,2025-07-28,98.55,29.14,33.87,53.95,28.87,3,75.48
EV016,2025-07-29,98.46,23.41,43.91,56.22,41.18,2,68.93
EV016,2025-07-30,98.38,30.6,57.88,58.19,53.93,4,76.57
EV016,2025-07-31,98.31,37.57,40.32,60.54,42.63,1,70.43
EV016,2025-08-01,98.25,53.91,40.46,62.1,52.2,2,71.01
EV016,2025-08-02,98.2,70.1,30.95,63.81,39.82,2,73.98
EV016,2025-08-03,98.1,52.69,37.33,66.11,50.99,4,75.91
EV016,2025-08-04,98.06,63.68,50.13,67.64,42.28,1,75.84
EV016,2025-08-05,97.96,41.07,39.92,69.88,34.67,3,75.44
EV016,2025-08-06,97.9,20.52,43.17,71.63,49.54,2,73.47
EV016,2025-08-07,97.83,59.82,30.07,73.95,49.98,3,70.71
EV016,2025-08-08,97.78,30.9,31.01,76.01,33.95,4,69.78
EV016,2025-08-09,97.73,69.27,21.26,78.16,30.43,2,77.34
EV016,2025-08-10,97.7,21.89,31.52,80.32,43.17,1,75.91
EV016,2025-08-11,97.63,21.12,35.94,82.09,42.7,3,72.16
EV016,2025-08-12,97.57,54.18,33.52,84.24,38.75,3,73.36
EV016,2025-08-13,97.54,76.84,33.96,86.31,48.08,1,77.93
EV016,2025-08-14,97.48,64.52,28.65,88.31,37.16,2,78.95
EV016,2025-08-15,97.44,39.13,28.73,90.07,41.99,2,73.45
EV016,2025-08-16,97.39,43.8,23.97,92.33,48.21,3,74.5
EV016,2025-08-17,97.32,28.45,37.72,94.35,47.48,1,75.8
EV016,2025-08-18,97.29,73.29,29.28,95.83,29.91,3,75.23
EV016,2025-08-19,97.26,56.15,20.52,97.31,45.23,1,70.71
EV016,2025-08-20,97.17,45.33,40.84,99.7,44.37,2,75.69
EV016,2025-08-21,97.13,23.24,17.84,101.45,42.28,3,75.79
EV016,2025-08-22,97.05,53.56,37.61,103.32,39.27,3,78.17
EV016,2025-08-23,97.01,57.82,30.74,105.61,48.37,0,74.49
EV016,2025-08-24,96.98,53.37,26.1,107.54,46.82,1,76.49
EV016,2025-08-25,96.94,69.66,33.98,109.19,44.32,4,76.7
EV016,2025-08-26,96.89,60.67,24.93,111.21,32.28,3,78.81
EV016,2025-08-27,96.83,71.86,36.51,112.62,48.99,4,79.3
EV016,2025-08-28,96.77,20.24,25.05,114.84,42.09,3,74.97
EV016,2025-08-29,96.69,58.05,42.09,117.12,27.84,3,71.29
EV016,2025-08-30,96.62,48.27,35.4,118.63,43.87,3,77.32
EV016,2025-08-31,96.57,24.62,26.77,120.97,54.82,3,74.8
EV016,2025-09-01,96.51,55.25,23.18,123.28,47.1,3,72.82
EV016,2025-09-02,96.46,42.53,28.81,125.42,53.38,2,81.03
EV016,2025-09-03,96.41,36.59,26.42,127.23,55.09,2,75.12
EV016,2025-09-04,96.34,61.85,36.57,128.88,30.43,2,72.88
EV016,2025-09-05,96.3,40.85,30.08,130.22,65.61,2,72.18
EV016,2025-09-06,96.26,40.99,29.3,131.65,43.15,4,73.59
EV016,2025-09-07,96.23,42.17,17.79,133.04,37.83,2,76.82
EV016,2025-09-08,96.17,61.09,27.46,135.2,44.22,3,70.09
EV016,2025-09-09,96.11,71.84,24.16,137.52,33.86,4,73.27
EV016,2025-09-10,96.06,26.62,36.54,138.85,44.81,4,79.3
EV016,2025-09-11,96.0,65.8,33.64,140.92,46.18,3,74.56
EV016,2025-09-12,95.98,47.72,28.91,142.91,39.56,1,74.14
EV016,2025-09-13,95.92,70.09,23.49,145.06,42.95,2,78.66
EV016,2025-09-14,95.82,52.88,37.48,147.44,38.35,2,75.32
EV016,2025-09-15,95.79,53.48,24.91,149.36,39.15,1,71.78
EV016,2025-09-16,95.76,50.37,33.6,150.95,37.75,1,81.25
EV016,2025-09-17,95.7,53.09,19.37,153.23,40.15,4,74.26
EV016,2025-09-18,95.66,52.31,30.45,154.85,46.38,4,72.08
EV016,2025-09-19,95.62,66.69,31.52,156.51,42.76,2,72.63
EV016,2025-09-20,95.52,56.05,35.66,158.79,37.51,3,74.31
EV016,2025-09-21,95.49,31.37,31.09,160.22,35.13,3,75.26
EV016,2025-09-22,95.45,51.77,31.76,162.59,39.88,1,74.53
EV016,2025-09-23,95.41,27.15,23.7,164.57,38.46,0,73.34
EV016,2025-09-24,95.39,53.73,32.44,165.89,37.02,1,79.03
EV016,2025-09-25,95.36,65.67,21.15,168.03,45.44,1,73.95
EV016,2025-09-26,95.32,60.41,33.61,169.7,48.12,2,71.43
EV016,2025-09-27,95.27,51.84,20.9,171.56,51.37,2,73.05
EV016,2025-09-28,95.22,48.89,34.04,173.34,30.96,2,75.76
EV016,2025-09-29,95.18,26.12,24.59,175.13,31.58,3,72.55
EV016,2025-09-30,95.15,58.66,19.63,176.92,36.15,1,73.13
EV016,2025-10-01,95.09,20.95,31.88,179.19,46.71,3,72.34
EV016,2025-10-02,95.03,36.68,41.98,180.58,35.22,3,75.04
EV016,2025-10-03,94.98,29.1,30.59,182.7,49.55,2,72.81
EV016,2025-10-04,94.94,43.77,34.01,184.79,47.62,1,73.39
EV016,2025-10-05,94.9,34.57,33.43,186.42,53.0,2,79.37
EV016,2025-10-06,94.86,36.49,34.8,187.78,39.22,3,72.56
EV016,2025-10-07,94.81,71.04,21.65,189.63,49.37,2,71.86
EV016,2025-10-08,94.77,57.74,25.5,191.54,40.66,3,73.47
EV016,2025-10-09,94.73,37.63,25.47,193.18,40.7,5,73.73
EV016,2025-10-10,94.66,25.03,12.04,195.57,33.15,3,75.25
EV016,2025-10-11,94.62,73.03,22.06,197.19,44.12,2,76.59
EV016,2025-10-12,94.57,27.93,30.17,199.11,40.17,3,80.62
EV016,2025-10-13,94.52,60.51,20.96,201.17,47.0,3,67.94
EV016,2025-10-14,94.46,74.93,30.92,203.17,59.19,2,79.89
EV016,2025-10-15,94.42,44.88,25.79,204.89,46.17,3,76.47
EV016,2025-10-16,94.38,44.97,20.59,206.46,23.61,4,72.56
EV016,2025-10-17,94.34,36.43,32.43,208.24,46.66,3,76.63
EV016,2025-10-18,94.25,62.44,36.37,210.47,42.56,2,79.98
EV016,2025-10-19,94.21,51.82,23.08,212.19,47.17,2,73.4
EV016,2025-10-20,94.14,44.12,40.22,214.19,36.32,1,77.25
EV016,2025-10-21,94.1,70.34,20.19,215.76,40.93,3,78.75
EV016,2025-10-22,94.07,27.76,31.82,217.75,23.57,1,75.01
EV016,2025-10-23,94.03,56.1,22.24,219.49,34.13,2,75.27
EV016,2025-10-24,93.96,50.56,37.79,221.18,37.05,3,70.81
EV016,2025-10-25,93.92,53.5,28.43,222.73,29.8,4,76.45
EV016,2025-10-26,93.88,34.94,25.42,224.13,28.71,3,80.09
EV016,2025-10-27,93.85,43.93,22.59,225.51,45.37,2,78.56
EV016,2025-10-28,93.83,49.2,15.36,226.84,37.69,1,68.93
EV016,2025-10-29,93.74,70.52,43.6,228.89,50.35,3,73.64
EV016,2025-10-30,93.71,54.76,33.26,230.47,46.74,4,75.21
EV016,2025-10-31,93.63,65.35,42.08,232.29,40.45,3,77.95
EV016,2025-11-01,93.6,35.08,26.65,233.69,24.38,2,77.11
EV016,2025-11-02,93.57,62.86,28.83,235.01,46.88,2,75.64
EV016,2025-11-03,93.49,43.51,43.45,236.96,45.8,2,76.43
EV016,2025-11-04,93.41,27.89,36.38,239.04,46.74,2,74.54
EV016,2025-11-05,93.35,24.26,24.85,241.25,46.68,2,76.05
EV016,2025-11-06,93.27,69.05,46.52,243.49,42.37,2,76.81
EV016,2025-11-07,93.23,51.68,28.0,244.86,33.84,2,73.44
EV016,2025-11-08,93.18,43.87,42.31,246.5,34.79,1,70.54
EV016,2025-11-09,93.13,20.02,27.33,248.21,29.57,2,75.03
EV016,2025-11-10,93.08,61.09,16.41,250.54,48.83,3,74.5
EV016,2025-11-11,93.04,51.18,22.38,252.56,43.38,0,75.42
EV016,2025-11-12,92.99,76.38,31.21,254.65,40.35,3,79.5
EV016,2025-11-13,92.94,38.53,10.0,256.65,44.51,2,74.16
EV016,2025-11-14,92.89,42.16,33.3,258.8,47.98,2,70.23
EV016,2025-11-15,92.85,24.84,21.37,260.22,35.11,2,75.28
EV016,2025-11-16,92.79,48.15,19.22,262.51,36.76,4,72.07
EV016,2025-11-17,92.76,30.12,31.84,264.68,46.48,1,71.67
EV016,2025-11-18,92.73,48.23,30.38,266.54,35.1,0,77.47
EV016,2025-11-19,92.67,49.63,32.46,268.64,40.25,2,77.88
EV016,2025-11-20,92.64,46.69,23.63,270.08,29.88,2,71.33
EV016,2025-11-21,92.59,40.36,25.36,271.79,38.49,4,76.19
EV016,2025-11-22,92.55,25.27,33.99,273.53,46.7,2,77.86
EV016,2025-11-23,92.52,37.33,16.61,275.46,31.11,0,66.48
EV016,2025-11-24,92.48,29.58,28.45,276.91,36.85,3,73.71
EV016,2025-11-25,92.44,73.1,31.39,278.63,44.96,2,74.62
EV016,2025-11-26,92.4,45.97,24.22,280.38,34.33,2,75.32
EV016,2025-11-27,92.35,61.22,27.03,282.21,48.72,3,78.47
EV016,2025-11-28,92.28,42.18,37.59,284.07,40.47,2,77.56
EV016,2025-11-29,92.18,49.2,43.85,286.44,52.51,3,71.45
EV016,2025-11-30,92.14,52.43,28.99,288.26,42.72,5,74.51
EV016,2025-12-01,92.12,47.25,23.7,289.91,50.73,1,76.56
EV016,2025-12-02,92.07,22.51,21.58,292.21,41.83,1,72.65
EV016,2025-12-03,91.99,34.52,41.28,294.02,50.39,3,81.28
EV016,2025-12-04,91.95,47.42,26.28,295.52,48.9,3,70.84
EV016,2025-12-05,91.92,51.28,29.68,296.89,37.32,3,79.2
EV016,2025-12-06,91.86,50.66,31.38,299.07,43.42,3,63.47
EV016,2025-12-07,91.81,26.14,24.86,301.01,30.88,2,75.94
EV016,2025-12-08,91.77,29.66,33.4,302.54,34.1,4,71.54
EV016,2025-12-09,91.72,42.67,26.57,304.33,28.53,3,72.2
EV016,2025-12-10,91.69,33.37,27.98,305.66,49.92,2,72.09
EV016,2025-12-11,91.63,56.48,30.05,307.62,42.82,3,75.69
EV016,2025-12-12,91.57,63.75,39.64,309.32,34.11,2,77.27
EV016,2025-12-13,91.52,47.3,24.85,311.26,36.12,3,72.97
EV016,2025-12-14,91.47,57.07,23.15,313.18,33.7,2,82.11
EV016,2025-12-15,91.42,29.26,35.02,314.88,37.78,1,75.17
EV016,2025-12-16,91.34,68.98,41.99,316.68,44.89,2,73.08
EV016,2025-12-17,91.29,59.08,30.56,318.71,51.11,2,71.21
EV016,2025-12-18,91.24,48.75,38.15,320.09,34.59,4,73.23
EV016,2025-12-19,91.19,40.01,40.58,321.77,45.47,1,77.2
EV016,2025-12-20,91.15,60.9,20.27,324.12,46.04,1,76.96
EV016,2025-12-21,91.09,64.87,36.47,325.45,37.43,3,72.31
EV016,2025-12-22,91.07,42.07,26.66,326.93,47.38,1,73.95
EV016,2025-12-23,91.01,31.72,24.59,328.99,47.38,2,75.18
EV016,2025-12-24,90.95,57.4,33.64,331.29,43.95,2,71.39
EV016,2025-12-25,90.9,27.18,10.0,333.27,53.45,2,76.91
EV016,2025-12-26,90.84,43.24,37.9,334.74,39.64,2,74.42
EV016,2025-12-27,90.79,72.1,21.58,336.67,38.09,2,74.6
EV016,2025-12-28,90.74,35.74,40.08,338.22,35.17,1,76.97
EV016,2025-12-29,90.68,22.47,32.81,340.44,58.68,3,71.82
EV016,2025-12-30,90.64,33.27,31.23,341.98,43.79,3,76.09
EV016,2025-12-31,90.6,35.62,30.39,343.87,51.28,2,75.09
EV016,2026-01-01,90.56,35.58,17.42,345.53,46.43,3,77.76
EV016,2026-01-02,90.52,45.72,27.37,347.77,36.64,0,74.6
EV016,2026-01-03,90.48,32.91,34.96,349.16,37.94,3,71.88
EV016,2026-01-04,90.44,36.0,26.99,351.25,44.16,3,76.15
EV016,2026-01-05,90.38,71.74,27.5,353.44,56.28,3,76.01
EV016,2026-01-06,90.31,57.85,35.47,355.31,39.53,3,72.65
EV016,2026-01-07,90.26,42.39,26.48,357.24,34.95,4,75.66
EV016,2026-01-08,90.21,35.48,28.78,359.58,32.36,3,72.35
EV016,2026-01-09,90.15,61.03,22.29,361.93,40.27,3,73.74
EV016,2026-01-10,90.09,36.25,38.26,363.38,43.22,3,72.46
EV016,2026-01-11,90.05,33.38,28.51,364.79,41.26,4,72.97
EV016,2026-01-12,89.99,22.06,34.13,366.87,38.9,3,71.4
EV016,2026-01-13,89.95,58.71,29.42,368.73,38.78,2,74.46
EV016,2026-01-14,89.91,26.81,34.07,370.86,39.56,1,74.2
EV016,2026-01-15,89.86,57.89,27.81,372.8,59.59,3,75.43
EV016,2026-01-16,89.82,48.71,33.7,374.75,44.9,2,77.25
EV016,2026-01-17,89.77,61.06,21.12,376.82,43.93,3,78.26
EV016,2026-01-18,89.73,47.34,20.11,378.9,41.17,0,70.61
EV016,2026-01-19,89.68,20.76,32.88,380.72,39.9,3,66.4
EV016,2026-01-20,89.66,53.35,28.43,382.21,37.0,0,76.48
EV016,2026-01-21,89.57,57.37,38.16,384.41,38.8,2,79.7
EV016,2026-01-22,89.51,21.08,44.56,385.9,44.04,3,71.09
EV016,2026-01-23,89.46,42.51,22.89,387.81,36.98,3,73.23
EV016,2026-01-24,89.41,52.44,19.82,389.5,43.11,4,70.04
EV016,2026-01-25,89.35,39.04,33.84,391.87,49.14,3,77.52
EV016,2026-01-26,89.31,41.39,27.56,394.21,36.32,1,73.16
EV016,2026-01-27,89.28,39.98,31.54,396.01,54.4,1,76.85
EV016,2026-01-28,89.22,37.27,35.61,397.62,35.02,2,71.74
EV016,2026-01-29,89.19,54.27,25.91,399.17,46.85,3,74.94
EV016,2026-01-30,89.14,34.08,24.15,401.1,40.48,2,75.89
EV016,2026-01-31,89.09,30.85,44.93,402.78,47.74,1,71.94
EV016,2026-02-01,89.04,23.0,17.94,404.74,37.45,3,72.11
EV016,2026-02-02,88.98,55.09,35.86,406.32,46.71,3,77.9
EV016,2026-02-03,88.94,72.13,25.19,407.64,31.8,2,73.38
EV016,2026-02-04,88.91,39.2,32.59,408.99,42.38,2,71.92
EV016,2026-02-05,88.85,66.24,29.42,411.37,59.51,2,76.82
EV016,2026-02-06,88.79,69.67,28.76,413.5,31.21,3,71.26
EV016,2026-02-07,88.75,63.66,31.84,415.4,38.51,2,75.99
EV016,2026-02-08,88.72,65.45,15.2,417.22,32.07,1,73.81
EV016,2026-02-09,88.63,28.57,41.94,419.29,32.05,2,67.11
EV016,2026-02-10,88.54,60.93,38.41,421.43,43.61,3,73.95
EV016,2026-02-11,88.49,32.29,21.67,423.49,34.24,2,72.41
EV016,2026-02-12,88.46,49.53,28.19,424.8,36.82,4,73.66
EV016,2026-02-13,88.39,38.95,38.23,426.49,50.2,2,75.33
EV016,2026-02-14,88.36,60.47,32.21,428.69,38.18,0,75.68
EV016,2026-02-15,88.29,63.63,35.29,430.83,52.01,0,75.31
EV016,2026-02-16,88.26,50.7,31.65,433.07,38.99,0,75.99
EV016,2026-02-17,88.22,37.89,30.89,434.52,54.4,3,73.03
EV016,2026-02-18,88.18,21.83,33.4,435.99,38.76,3,71.99
EV016,2026-02-19,88.1,70.25,50.67,437.81,49.13,2,78.08
EV016,2026-02-20,88.07,56.34,31.77,439.65,26.03,1,71.72
EV016,2026-02-21,88.01,66.86,27.36,441.86,34.28,3,73.46
EV016,2026-02-22,87.94,59.95,40.73,444.16,34.12,1,68.18
EV016,2026-02-23,87.84,29.72,35.32,446.57,33.27,4,73.48
EV016,2026-02-24,87.79,50.13,23.34,448.58,51.72,2,80.07
EV016,2026-02-25,87.69,48.79,40.63,450.91,40.95,2,76.45
EV016,2026-02-26,87.65,60.22,34.67,452.56,34.08,2,78.49
EV016,2026-02-27,87.6,39.12,28.99,454.43,47.58,2,79.0
EV016,2026-02-28,87.58,25.95,34.58,455.85,47.82,0,71.2
EV016,2026-03-01,87.53,58.44,24.5,457.99,51.62,3,76.73
EV016,2026-03-02,87.48,56.4,29.47,459.91,36.34,3,79.34
EV016,2026-03-03,87.44,57.77,13.24,461.61,41.61,2,76.13
EV016,2026-03-04,87.38,40.23,46.64,462.98,51.98,3,71.28
EV016,2026-03-05,87.32,36.04,37.58,464.46,58.49,2,68.16
EV016,2026-03-06,87.3,38.47,31.7,465.94,35.52,1,74.33
EV016,2026-03-07,87.24,33.56,38.85,467.33,30.13,3,75.53
EV016,2026-03-08,87.18,67.75,32.68,469.65,41.27,2,78.17
EV016,2026-03-09,87.15,65.46,32.95,471.11,39.88,3,66.28
EV016,2026-03-10,87.11,66.7,29.51,473.0,33.75,3,75.34
EV016,2026-03-11,87.05,47.51,34.19,475.15,43.32,2,71.03
EV016,2026-03-12,87.0,27.48,29.52,477.33,38.89,3,79.25
EV016,2026-03-13,86.94,20.15,24.68,479.74,47.78,3,75.61
EV016,2026-03-14,86.85,64.26,42.6,481.85,41.05,2,79.21
EV016,2026-03-15,86.82,21.25,18.94,483.66,39.19,1,78.69
EV016,2026-03-16,86.78,78.98,27.18,485.14,53.48,2,81.5
EV016,2026-03-17,86.69,25.38,45.87,487.39,44.45,4,72.65
EV016,2026-03-18,86.63,53.21,28.04,489.5,44.3,4,77.77
EV016,2026-03-19,86.56,62.24,39.88,491.77,44.46,1,72.12
EV016,2026-03-20,86.52,65.62,16.26,493.34,51.82,4,71.79
EV016,2026-03-21,86.43,67.23,35.92,495.67,29.24,2,76.84
EV016,2026-03-22,86.39,36.79,33.34,497.86,40.65,1,76.18
EV016,2026-03-23,86.37,65.49,28.93,499.51,44.66,0,75.39
EV016,2026-03-24,86.32,67.32,17.22,501.55,47.88,3,74.78
EV016,2026-03-25,86.27,37.23,33.6,503.41,34.13,2,77.6
EV016,2026-03-26,86.18,22.76,41.6,505.62,28.96,3,76.05
EV016,2026-03-27,86.15,56.17,19.45,507.28,42.93,2,76.97
EV016,2026-03-28,86.09,23.79,40.65,508.7,48.6,3,76.28
EV016,2026-03-29,86.03,57.59,37.76,510.31,49.87,1,74.2
EV016,2026-03-30,85.97,49.14,38.91,512.13,40.21,0,75.59
EV016,2026-03-31,85.89,70.35,40.03,514.33,37.31,3,77.44
EV016,2026-04-01,85.83,39.63,27.72,516.3,38.7,2,76.32
EV016,2026-04-02,85.73,76.01,37.96,518.59,46.65,5,76.8
EV016,2026-04-03,85.64,41.74,36.17,520.74,37.94,4,73.12
EV016,2026-04-04,85.59,72.12,22.54,522.59,35.28,2,78.28
EV016,2026-04-05,85.51,40.75,46.95,524.64,36.89,2,74.3
EV016,2026-04-06,85.46,34.05,24.29,526.54,45.09,4,76.49
EV016,2026-04-07,85.42,48.72,16.09,528.42,38.59,3,76.64
EV016,2026-04-08,85.37,69.91,14.57,530.48,41.43,4,73.34
EV016,2026-04-09,85.3,66.12,40.32,532.6,47.03,1,77.53
EV016,2026-04-10,85.27,68.39,25.28,534.08,31.53,2,72.55
EV016,2026-04-11,85.22,38.28,32.47,536.01,43.36,4,69.32
EV016,2026-04-12,85.14,36.39,41.64,538.11,34.49,2,71.7
EV016,2026-04-13,85.09,31.91,46.39,539.76,42.84,1,71.0
EV016,2026-04-14,85.04,38.31,29.11,541.63,26.61,2,71.14
EV016,2026-04-15,84.99,49.15,30.55,543.42,41.75,3,75.39
EV016,2026-04-16,84.94,56.15,37.11,544.79,43.21,3,75.03
EV016,2026-04-17,84.9,64.78,19.38,546.5,41.49,2,77.44
EV016,2026-04-18,84.8,22.36,47.12,548.91,43.41,2,73.53
EV016,2026-04-19,84.73,33.16,35.59,550.65,40.64,3,68.91
EV016,2026-04-20,84.71,60.3,31.61,552.21,41.5,1,75.5
EV016,2026-04-21,84.68,21.78,33.44,553.66,38.04,1,71.39
EV016,2026-04-22,84.64,60.93,17.33,555.32,40.46,3,76.92
EV016,2026-04-23,84.57,46.68,37.8,557.47,49.62,1,70.16
EV016,2026-04-24,84.52,76.06,26.19,559.62,44.35,2,76.29
EV016,2026-04-25,84.46,74.42,23.98,561.84,45.69,2,75.05
EV016,2026-04-26,84.41,26.54,16.84,563.46,52.89,2,67.24
EV016,2026-04-27,84.36,49.8,31.3,565.22,34.17,2,73.32
EV016,2026-04-28,84.31,58.56,41.03,566.9,56.29,1,72.61
EV016,2026-04-29,84.26,40.28,26.34,569.15,41.02,2,73.89
EV016,2026-04-30,84.21,22.92,29.65,570.98,31.49,3,73.7
EV016,2026-05-01,84.17,53.71,32.08,572.65,51.08,4,72.28
EV016,2026-05-02,84.13,64.5,33.15,574.13,40.16,3,74.23
EV016,2026-05-03,84.11,22.34,27.32,575.49,44.06,2,72.98
EV016,2026-05-04,84.06,51.57,35.53,576.9,34.08,1,79.18
EV016,2026-05-05,83.96,23.78,51.44,579.31,60.31,2,79.29
EV016,2026-05-06,83.94,44.29,34.12,580.71,34.28,1,72.46
EV016,2026-05-07,83.88,63.44,27.45,582.84,22.74,3,76.64
EV016,2026-05-08,83.84,53.58,22.36,584.33,44.46,4,75.33
EV016,2026-05-09,83.79,25.24,28.2,586.06,48.62,3,73.2
EV016,2026-05-10,83.74,20.79,34.96,588.06,36.59,2,75.79
EV016,2026-05-11,83.71,35.34,26.07,589.45,43.59,2,70.55
EV016,2026-05-12,83.67,37.65,19.96,591.11,48.21,2,72.89
EV016,2026-05-13,83.63,52.11,10.01,593.17,38.56,1,71.25
EV016,2026-05-14,83.58,41.03,32.5,595.41,37.37,2,79.16
EV016,2026-05-15,83.54,58.81,31.49,597.13,45.05,3,71.57
EV016,2026-05-16,83.44,65.77,48.71,599.54,58.58,2,70.72
EV016,2026-05-17,83.39,46.63,27.88,601.29,42.81,3,72.42
EV016,2026-05-18,83.33,57.23,32.01,603.58,49.44,2,73.5
EV016,2026-05-19,83.26,38.29,36.83,605.24,27.47,3,72.77
EV016,2026-05-20,83.24,21.02,30.79,606.63,28.3,1,71.15
EV016,2026-05-21,83.14,50.45,35.07,609.01,27.84,3,72.46
EV016,2026-05-22,83.09,38.67,18.68,611.15,35.06,3,82.22
EV016,2026-05-23,83.02,25.45,47.86,612.88,46.87,2,73.81
EV016,2026-05-24,82.97,39.89,24.25,614.8,40.36,4,75.4
EV016,2026-05-25,82.94,27.51,26.18,616.78,33.92,1,72.79
EV016,2026-05-26,82.89,44.44,24.68,618.71,51.1,3,82.38
EV016,2026-05-27,82.84,49.8,16.8,620.62,31.22,2,77.65
EV016,2026-05-28,82.81,27.85,34.23,622.44,24.46,1,73.92
EV016,2026-05-29,82.79,24.31,31.8,623.78,41.78,0,70.14
EV016,2026-05-30,82.69,43.3,37.64,626.12,47.04,3,73.36
EV016,2026-05-31,82.66,44.44,31.73,627.49,53.58,2,75.26
EV016,2026-06-01,82.61,72.94,21.75,629.05,46.25,4,74.27
EV016,2026-06-02,82.56,55.05,27.4,631.06,41.45,3,76.87
EV016,2026-06-03,82.51,49.33,28.87,633.43,44.54,3,73.11
EV016,2026-06-04,82.48,20.29,33.93,634.8,41.63,1,73.07
EV016,2026-06-05,82.45,23.18,29.19,636.17,43.3,2,76.91
EV016,2026-06-06,82.37,68.91,36.71,638.43,50.45,1,74.0
EV016,2026-06-07,82.32,37.92,33.06,640.58,51.12,2,78.03
EV016,2026-06-08,82.26,56.01,23.59,642.67,41.16,4,73.25
EV016,2026-06-09,82.2,54.9,38.52,644.23,39.66,3,70.49
EV016,2026-06-10,82.14,74.03,34.15,646.5,34.88,2,79.99
EV016,2026-06-11,82.11,73.27,24.79,647.87,45.55,3,75.79
EV016,2026-06-12,82.05,64.53,46.68,649.25,50.24,3,74.58
EV016,2026-06-13,82.0,33.06,28.84,651.22,42.37,2,73.11
EV016,2026-06-14,81.95,47.77,29.6,653.25,46.3,2,73.65
EV016,2026-06-15,81.89,36.02,22.62,655.51,32.27,3,79.85
EV016,2026-06-16,81.79,69.1,36.77,657.89,49.28,2,77.82
EV016,2026-06-17,81.75,41.38,32.8,659.77,44.02,2,74.7
EV016,2026-06-18,81.69,44.47,31.88,661.94,47.59,2,80.58
EV016,2026-06-19,81.6,40.41,37.7,664.13,48.03,3,71.76
EV016,2026-06-20,81.54,64.22,29.86,666.51,57.15,3,73.13
EV016,2026-06-21,81.48,44.07,43.6,668.56,46.52,0,72.07
EV016,2026-06-22,81.45,36.28,19.92,670.03,43.8,2,77.26
EV016,2026-06-23,81.41,48.82,18.57,671.54,38.68,2,74.51
EV016,2026-06-24,81.37,30.87,18.16,673.5,43.96,4,74.3
EV016,2026-06-25,81.31,73.82,28.82,675.57,47.18,3,74.39
EV016,2026-06-26,81.28,47.95,31.19,677.05,37.2,3,74.65
EV016,2026-06-27,81.24,65.89,33.8,678.39,34.64,3,76.21
EV016,2026-06-28,81.22,28.43,15.38,679.77,53.47,1,77.44
EV016,2026-06-29,81.16,23.39,12.88,681.99,44.76,3,70.29
EV016,2026-06-30,81.11,51.67,24.26,684.13,34.76,2,73.17
EV017,2025-07-01,99.97,42.32,23.46,1.22,64.88,4,73.8
EV017,2025-07-02,99.9,20.54,37.62,2.63,61.91,2,66.23
EV017,2025-07-03,99.85,44.68,29.25,4.2,58.78,3,75.18
EV017,2025-07-04,99.81,63.54,32.35,5.8,74.03,2,72.72
EV017,2025-07-05,99.76,53.4,27.17,7.27,67.62,3,67.31
EV017,2025-07-06,99.72,65.43,31.39,8.83,68.71,3,72.56
EV017,2025-07-07,99.68,39.84,21.21,10.21,52.13,4,70.73
EV017,2025-07-08,99.64,36.9,32.95,11.57,48.71,3,69.51
EV017,2025-07-09,99.6,30.7,30.57,13.08,46.44,3,69.79
EV017,2025-07-10,99.57,68.73,31.11,14.12,43.65,4,73.34
EV017,2025-07-11,99.53,58.07,21.79,15.32,63.02,4,69.6
EV017,2025-07-12,99.48,46.69,35.01,16.3,62.36,2,73.76
EV017,2025-07-13,99.45,24.84,26.05,17.33,52.94,4,70.93
EV017,2025-07-14,99.42,24.79,26.26,18.43,51.84,3,68.74
